source,target,date
dorothyk98,arungapatchka,04/06/2019 04:39:20
dorothyk98,Ponca_Found,04/06/2019 04:39:20
dorothyk98,Ponca_Found,04/06/2019 04:39:00
michelethetweet,librarianrover,04/06/2019 04:34:15
arungapatchka,NazcaTheMad,04/06/2019 04:31:21
michelethetweet,profwernimont,04/06/2019 04:28:00
Jongkeyong_DH,Susannah_SM,04/06/2019 04:12:21
Jongkeyong_DH,HeatherVHill,04/06/2019 04:12:18
Jongkeyong_DH,profwernimont,04/06/2019 04:12:18
crosehistorian,DHSI_Deer,04/06/2019 04:11:32
alici_auk,agatamer,04/06/2019 04:00:41
alici_auk,DHSI_Bunny,04/06/2019 04:00:41
j0_0n,knagasaki,04/06/2019 03:56:28
j0_0n,KitamotoAsanobu,04/06/2019 03:56:28
j0_0n,satoru196,04/06/2019 03:56:28
j0_0n,DHSI_fern,04/06/2019 03:56:28
DHSI_fern,michelethetweet,04/06/2019 03:46:51
jonheggestad,profwernimont,04/06/2019 03:44:35
psmyth01,profwernimont,04/06/2019 03:32:40
AnnPedtke,j0_0n,04/06/2019 03:23:12
AnnPedtke,DHSI_fern,04/06/2019 03:23:12
Caladoscope,j0_0n,04/06/2019 03:23:03
Caladoscope,psmyth01,04/06/2019 03:23:03
Caladoscope,SteveZweibel,04/06/2019 03:23:03
Caladoscope,davis_portela,04/06/2019 03:23:03
j0_0n,DHSI_fern,04/06/2019 03:18:24
DanicaSavonick,profwernimont,04/06/2019 03:16:47
DanicaSavonick,profwernimont,04/06/2019 03:16:47
markcmarino,profwernimont,04/06/2019 03:10:26
tatatrapita,DianaPalardy,04/06/2019 03:06:58
tatatrapita,tatatrapita,04/06/2019 03:06:58
davegaertner,dorothyk98,04/06/2019 03:00:02
profwernimont,mckinniburgh,04/06/2019 02:54:24
profwernimont,profwernimont,04/06/2019 02:54:24
thisisnolie,Malentendre,04/06/2019 02:30:00
thisisnolie,thisisnolie,04/06/2019 02:30:00
thisisnolie,goingpostale,04/06/2019 02:30:00
thisisnolie,McGJoyce,04/06/2019 02:30:00
McGJoyce,Malentendre,04/06/2019 02:29:11
McGJoyce,thisisnolie,04/06/2019 02:29:11
McGJoyce,goingpostale,04/06/2019 02:29:11
McGJoyce,McGJoyce,04/06/2019 02:29:11
ETCLatUVic,galecengage,04/06/2019 01:30:17
profwernimont,dorothyk98,04/06/2019 01:24:03
profwernimont,profwernimont,04/06/2019 01:24:03
profwernimont,RavynnKaMia,04/06/2019 01:22:01
profwernimont,RavynnKaMia,04/06/2019 01:21:37
Malentendre,thisisnolie,04/06/2019 01:20:38
Malentendre,goingpostale,04/06/2019 01:20:38
Malentendre,McGJoyce,04/06/2019 01:20:38
jotis13,documantelope,04/06/2019 01:19:57
jotis13,jddurno,04/06/2019 01:19:57
Tommie22,librarianrover,04/06/2019 01:19:42
RavynnKaMia,profwernimont,04/06/2019 01:19:14
arungapatchka,profwernimont,04/06/2019 01:17:37
friede,ShawnaRoss,04/06/2019 01:17:21
friede,profwernimont,04/06/2019 01:17:21
friede,dorothyk98,04/06/2019 01:16:27
friede,profwernimont,04/06/2019 01:16:27
jotis13,ETCLatUVic,04/06/2019 01:15:35
yclepit,profwernimont,04/06/2019 01:13:42
HeatherVHill,DJWrisley,04/06/2019 01:13:33
HeatherVHill,profwernimont,04/06/2019 01:13:33
jotis13,profwernimont,04/06/2019 01:13:24
jotis13,ShawnaRoss,04/06/2019 01:13:12
jotis13,profwernimont,04/06/2019 01:13:12
dorothyk98,profwernimont,04/06/2019 01:13:01
NazcaTheMad,dorothyk98,04/06/2019 01:12:58
NazcaTheMad,profwernimont,04/06/2019 01:12:58
ShawnaRoss,anitaconchita,04/06/2019 01:12:55
ShawnaRoss,profwernimont,04/06/2019 01:12:55
ShawnaRoss,talithawilliams,04/06/2019 01:12:55
arungapatchka,profwernimont,04/06/2019 01:12:50
arungapatchka,IBM,04/06/2019 01:12:50
yclepit,profwernimont,04/06/2019 01:12:25
anitaconchita,profwernimont,04/06/2019 01:12:24
anitaconchita,talithawilliams,04/06/2019 01:12:24
friede,dorothyk98,04/06/2019 01:12:20
friede,profwernimont,04/06/2019 01:12:20
medievaliz,profwernimont,04/06/2019 01:12:01
dorothyk98,profwernimont,04/06/2019 01:11:55
clancynewyork,Gaymerbrarian,04/06/2019 01:10:59
clancynewyork,AlyssaA_DHSI,04/06/2019 01:10:59
clancynewyork,profwernimont,04/06/2019 01:10:59
clancynewyork,ShawnaRoss,04/06/2019 01:10:59
dorothyk98,profwernimont,04/06/2019 01:10:52
yclepit,profwernimont,04/06/2019 01:10:08
yclepit,profwernimont,04/06/2019 01:10:08
dorothyk98,profwernimont,04/06/2019 01:10:00
NazcaTheMad,dorothyk98,04/06/2019 01:09:42
NazcaTheMad,profwernimont,04/06/2019 01:09:42
anitaconchita,profwernimont,04/06/2019 01:09:41
GMSPhD,profwernimont,04/06/2019 01:09:34
clancynewyork,Gaymerbrarian,04/06/2019 01:09:33
clancynewyork,AlyssaA_DHSI,04/06/2019 01:09:33
clancynewyork,profwernimont,04/06/2019 01:09:33
clancynewyork,ShawnaRoss,04/06/2019 01:09:33
profwernimont,Gaymerbrarian,04/06/2019 01:09:24
profwernimont,DHInstitute,04/06/2019 01:09:24
NazcaTheMad,profwernimont,04/06/2019 01:09:20
dorothyk98,profwernimont,04/06/2019 01:09:04
jotis13,profwernimont,04/06/2019 01:08:57
NazcaTheMad,profwernimont,04/06/2019 01:08:07
NazcaTheMad,Gaymerbrarian,04/06/2019 01:08:07
NazcaTheMad,DHInstitute,04/06/2019 01:08:07
CarmenCCole,yclepit,04/06/2019 01:08:05
CarmenCCole,profwernimont,04/06/2019 01:08:05
CarmenCCole,NazcaTheMad,04/06/2019 01:07:44
CarmenCCole,profwernimont,04/06/2019 01:07:44
profwernimont,Gaymerbrarian,04/06/2019 01:07:28
profwernimont,DHInstitute,04/06/2019 01:07:28
DJWrisley,HeatherVHill,04/06/2019 01:07:20
DJWrisley,profwernimont,04/06/2019 01:07:20
anitaconchita,yclepit,04/06/2019 01:07:14
anitaconchita,profwernimont,04/06/2019 01:07:14
Gaymerbrarian,DHInstitute,04/06/2019 01:07:01
CarmenCCole,GMSPhD,04/06/2019 01:06:36
CarmenCCole,profwernimont,04/06/2019 01:06:36
dorothyk98,profwernimont,04/06/2019 01:06:26
CarmenCCole,RavynnKaMia,04/06/2019 01:05:48
CarmenCCole,profwernimont,04/06/2019 01:05:48
profwernimont,yclepit,04/06/2019 01:05:47
Gaymerbrarian,clancynewyork,04/06/2019 01:05:43
Gaymerbrarian,AlyssaA_DHSI,04/06/2019 01:05:43
Gaymerbrarian,profwernimont,04/06/2019 01:05:43
Gaymerbrarian,ShawnaRoss,04/06/2019 01:05:43
yclepit,profwernimont,04/06/2019 01:05:41
HeatherVHill,profwernimont,04/06/2019 01:05:05
profwernimont,yclepit,04/06/2019 01:05:03
anitaconchita,NazcaTheMad,04/06/2019 01:04:57
anitaconchita,profwernimont,04/06/2019 01:04:57
dorothyk98,profwernimont,04/06/2019 01:04:25
profwernimont,DJWrisley,04/06/2019 01:04:12
yclepit,profwernimont,04/06/2019 01:04:00
DJWrisley,profwernimont,04/06/2019 01:03:22
NazcaTheMad,profwernimont,04/06/2019 01:03:21
friede,mckinniburgh,04/06/2019 01:02:57
friede,profwernimont,04/06/2019 01:02:57
anitaconchita,NazcaTheMad,04/06/2019 01:02:36
anitaconchita,profwernimont,04/06/2019 01:02:36
arungapatchka,profwernimont,04/06/2019 01:02:09
dorothyk98,profwernimont,04/06/2019 01:02:04
dtracy2,NazcaTheMad,04/06/2019 01:01:52
dtracy2,profwernimont,04/06/2019 01:01:52
anitaconchita,unsf_lorekeeper,04/06/2019 01:01:29
NazcaTheMad,profwernimont,04/06/2019 01:01:21
yclepit,profwernimont,04/06/2019 01:01:19
michelethetweet,profwernimont,04/06/2019 01:01:00
anitaconchita,NazcaTheMad,04/06/2019 00:59:59
anitaconchita,profwernimont,04/06/2019 00:59:59
erinannmcc,chris_friend,04/06/2019 00:59:43
yclepit,profwernimont,04/06/2019 00:59:13
NazcaTheMad,profwernimont,04/06/2019 00:58:31
dorothyk98,profwernimont,04/06/2019 00:58:28
anitaconchita,unsf_lorekeeper,04/06/2019 00:58:19
anitaconchita,dorothyk98,04/06/2019 00:58:10
anitaconchita,profwernimont,04/06/2019 00:58:10
anitaconchita,profwernimont,04/06/2019 00:57:32
RossNalubega,profwernimont,04/06/2019 00:57:27
dorothyk98,profwernimont,04/06/2019 00:57:23
unsf_lorekeeper,arungapatchka,04/06/2019 00:57:07
unsf_lorekeeper,profwernimont,04/06/2019 00:57:07
profwernimont,NazcaTheMad,04/06/2019 00:57:05
profwernimont,profwernimont,04/06/2019 00:57:05
profwernimont,unsf_lorekeeper,04/06/2019 00:56:57
Gaymerbrarian,dorothyk98,04/06/2019 00:56:52
Gaymerbrarian,profwernimont,04/06/2019 00:56:52
mckinniburgh,profwernimont,04/06/2019 00:56:44
Gaymerbrarian,profwernimont,04/06/2019 00:56:36
Gaymerbrarian,GMSPhD,04/06/2019 00:56:36
Hebemania,NazcaTheMad,04/06/2019 00:56:27
Hebemania,profwernimont,04/06/2019 00:56:27
dorothyk98,profwernimont,04/06/2019 00:56:19
HeatherVHill,profwernimont,04/06/2019 00:56:11
NazcaTheMad,profwernimont,04/06/2019 00:56:09
anitaconchita,NazcaTheMad,04/06/2019 00:55:49
anitaconchita,profwernimont,04/06/2019 00:55:49
yclepit,profwernimont,04/06/2019 00:55:45
anitaconchita,arungapatchka,04/06/2019 00:55:41
anitaconchita,profwernimont,04/06/2019 00:55:41
clancynewyork,ShawnaRoss,04/06/2019 00:55:27
dorothyk98,profwernimont,04/06/2019 00:54:56
arungapatchka,profwernimont,04/06/2019 00:54:50
NazcaTheMad,profwernimont,04/06/2019 00:54:17
dorothyk98,profwernimont,04/06/2019 00:54:00
profwernimont,GMSPhD,04/06/2019 00:53:53
yclepit,profwernimont,04/06/2019 00:53:28
anitaconchita,unsf_lorekeeper,04/06/2019 00:53:15
anitaconchita,NazcaTheMad,04/06/2019 00:53:15
anitaconchita,profwernimont,04/06/2019 00:53:15
jenterysayers,profwernimont,04/06/2019 00:53:07
anitaconchita,NazcaTheMad,04/06/2019 00:52:51
anitaconchita,profwernimont,04/06/2019 00:52:51
DJWrisley,profwernimont,04/06/2019 00:52:42
NazcaTheMad,ShawnaRoss,04/06/2019 00:52:39
profwernimont,michelethetweet,04/06/2019 00:52:29
dorothyk98,profwernimont,04/06/2019 00:52:21
unsf_lorekeeper,NazcaTheMad,04/06/2019 00:52:14
unsf_lorekeeper,profwernimont,04/06/2019 00:52:14
GMSPhD,profwernimont,04/06/2019 00:52:04
dorothyk98,profwernimont,04/06/2019 00:51:37
anitaconchita,profwernimont,04/06/2019 00:51:12
yclepit,profwernimont,04/06/2019 00:51:03
NazcaTheMad,dorothyk98,04/06/2019 00:51:01
NazcaTheMad,profwernimont,04/06/2019 00:51:01
dorothyk98,profwernimont,04/06/2019 00:50:22
DamienMcKenna,librarianrover,04/06/2019 00:50:21
Christin612,librarianrover,04/06/2019 00:50:05
NazcaTheMad,profwernimont,04/06/2019 00:49:39
librarianrover,NazcaTheMad,04/06/2019 00:49:38
librarianrover,profwernimont,04/06/2019 00:49:38
dtracy2,dorothyk98,04/06/2019 00:49:34
dtracy2,profwernimont,04/06/2019 00:49:34
HeatherVHill,dorothyk98,04/06/2019 00:48:49
HeatherVHill,profwernimont,04/06/2019 00:48:49
erinannmcc,profwernimont,04/06/2019 00:48:41
Gaymerbrarian,dorothyk98,04/06/2019 00:48:41
Gaymerbrarian,profwernimont,04/06/2019 00:48:41
dorothyk98,profwernimont,04/06/2019 00:48:33
RavynnKaMia,NazcaTheMad,04/06/2019 00:48:28
RavynnKaMia,profwernimont,04/06/2019 00:48:28
HeatherVHill,michelethetweet,04/06/2019 00:48:19
HeatherVHill,profwernimont,04/06/2019 00:48:19
anitaconchita,dorothyk98,04/06/2019 00:48:12
anitaconchita,profwernimont,04/06/2019 00:48:12
profwernimont,yclepit,04/06/2019 00:48:10
profwernimont,profwernimont,04/06/2019 00:48:10
profwernimont,NazcaTheMad,04/06/2019 00:47:54
anitaconchita,GMSPhD,04/06/2019 00:47:52
anitaconchita,profwernimont,04/06/2019 00:47:52
anitaconchita,NazcaTheMad,04/06/2019 00:47:36
dorothyk98,profwernimont,04/06/2019 00:47:29
GMSPhD,profwernimont,04/06/2019 00:47:03
yclepit,profwernimont,04/06/2019 00:47:01
yclepit,profwernimont,04/06/2019 00:47:01
ShawnaRoss,profwernimont,04/06/2019 00:46:55
librarianrover,NazcaTheMad,04/06/2019 00:46:38
dtracy2,NazcaTheMad,04/06/2019 00:46:38
dtracy2,profwernimont,04/06/2019 00:46:38
arungapatchka,profwernimont,04/06/2019 00:46:26
dorothyk98,profwernimont,04/06/2019 00:46:17
NazcaTheMad,profwernimont,04/06/2019 00:45:56
DianaPalardy,tatatrapita,04/06/2019 00:45:30
Hebemania,ShawnaRoss,04/06/2019 00:45:25
Hebemania,profwernimont,04/06/2019 00:45:25
dorothyk98,profwernimont,04/06/2019 00:44:47
anitaconchita,NazcaTheMad,04/06/2019 00:44:43
anitaconchita,profwernimont,04/06/2019 00:44:43
michelethetweet,profwernimont,04/06/2019 00:44:39
profwernimont,NazcaTheMad,04/06/2019 00:44:28
NazcaTheMad,profwernimont,04/06/2019 00:44:10
Gaymerbrarian,HeatherVHill,04/06/2019 00:44:08
Gaymerbrarian,profwernimont,04/06/2019 00:44:08
HeatherVHill,profwernimont,04/06/2019 00:43:56
profwernimont,ShawnaRoss,04/06/2019 00:43:54
profwernimont,profwernimont,04/06/2019 00:43:54
dorothyk98,profwernimont,04/06/2019 00:43:44
profwernimont,erinannmcc,04/06/2019 00:43:38
dtracy2,ShawnaRoss,04/06/2019 00:43:16
dtracy2,profwernimont,04/06/2019 00:43:16
mentoring_you,RavynnKaMia,04/06/2019 00:42:52
mentoring_you,profwernimont,04/06/2019 00:42:52
michelethetweet,NazcaTheMad,04/06/2019 00:42:50
dorothyk98,profwernimont,04/06/2019 00:42:45
ShawnaRoss,profwernimont,04/06/2019 00:42:45
profwernimont,Gaymerbrarian,04/06/2019 00:42:30
dtracy2,dorothyk98,04/06/2019 00:42:25
dtracy2,profwernimont,04/06/2019 00:42:25
NazcaTheMad,profwernimont,04/06/2019 00:42:20
CSUN_English_MA,4humCSUN,04/06/2019 00:42:16
Gaymerbrarian,dorothyk98,04/06/2019 00:42:01
Gaymerbrarian,profwernimont,04/06/2019 00:42:01
dorothyk98,profwernimont,04/06/2019 00:41:59
anitaconchita,yclepit,04/06/2019 00:41:40
Phusaza,DHSI_fern,04/06/2019 00:41:07
yclepit,profwernimont,04/06/2019 00:41:07
dorothyk98,profwernimont,04/06/2019 00:40:58
profwernimont,arungapatchka,04/06/2019 00:40:39
profwernimont,profwernimont,04/06/2019 00:40:39
dorothyk98,profwernimont,04/06/2019 00:40:30
anitaconchita,NazcaTheMad,04/06/2019 00:40:29
anitaconchita,profwernimont,04/06/2019 00:40:29
arungapatchka,profwernimont,04/06/2019 00:40:15
NazcaTheMad,dorothyk98,04/06/2019 00:40:02
NazcaTheMad,profwernimont,04/06/2019 00:40:02
NazcaTheMad,profwernimont,04/06/2019 00:39:53
dorothyk98,profwernimont,04/06/2019 00:39:52
HeatherVHill,profwernimont,04/06/2019 00:39:37
profwernimont,NazcaTheMad,04/06/2019 00:39:36
profwernimont,profwernimont,04/06/2019 00:39:36
Gaymerbrarian,buttplugio,04/06/2019 00:39:25
dtracy2,NazcaTheMad,04/06/2019 00:39:09
dtracy2,profwernimont,04/06/2019 00:39:09
anitaconchita,verogomezphd,04/06/2019 00:39:01
anitaconchita,profwernimont,04/06/2019 00:39:01
dorothyk98,profwernimont,04/06/2019 00:38:54
anitaconchita,dorothyk98,04/06/2019 00:38:41
anitaconchita,profwernimont,04/06/2019 00:38:41
NazcaTheMad,profwernimont,04/06/2019 00:38:28
anitaconchita,NazcaTheMad,04/06/2019 00:38:28
anitaconchita,profwernimont,04/06/2019 00:38:28
librarianrover,RavynnKaMia,04/06/2019 00:38:26
librarianrover,profwernimont,04/06/2019 00:38:26
dorothyk98,profwernimont,04/06/2019 00:38:23
anitaconchita,RavynnKaMia,04/06/2019 00:38:20
anitaconchita,profwernimont,04/06/2019 00:38:20
dtracy2,RavynnKaMia,04/06/2019 00:38:11
dtracy2,profwernimont,04/06/2019 00:38:11
dtracy2,dorothyk98,04/06/2019 00:38:09
dtracy2,profwernimont,04/06/2019 00:38:09
ShawnaRoss,profwernimont,04/06/2019 00:37:55
NazcaTheMad,profwernimont,04/06/2019 00:37:21
dorothyk98,profwernimont,04/06/2019 00:37:20
drnikki,librarianrover,04/06/2019 00:36:58
RavynnKaMia,profwernimont,04/06/2019 00:36:35
dorothyk98,profwernimont,04/06/2019 00:36:33
verogomezphd,profwernimont,04/06/2019 00:36:33
Susannah_SM,librarianrover,04/06/2019 00:36:28
Gaymerbrarian,yclepit,04/06/2019 00:36:14
Gaymerbrarian,profwernimont,04/06/2019 00:36:14
Gaymerbrarian,librarianrover,04/06/2019 00:35:57
dorothyk98,profwernimont,04/06/2019 00:35:06
kshpatel,anitaconchita,04/06/2019 00:34:59
kshpatel,profwernimont,04/06/2019 00:34:59
kshpatel,adriennemaree,04/06/2019 00:34:59
kshpatel,KeeangaYamahtta,04/06/2019 00:34:59
kshpatel,JoyHarjo,04/06/2019 00:34:59
dtracy2,dorothyk98,04/06/2019 00:34:49
dtracy2,profwernimont,04/06/2019 00:34:49
anitaconchita,dorothyk98,04/06/2019 00:34:48
anitaconchita,profwernimont,04/06/2019 00:34:48
profwernimont,HeatherVHill,04/06/2019 00:34:44
profwernimont,profwernimont,04/06/2019 00:34:44
digiwonk,dorothyk98,04/06/2019 00:34:35
digiwonk,profwernimont,04/06/2019 00:34:35
anitaconchita,dorothyk98,04/06/2019 00:34:22
anitaconchita,profwernimont,04/06/2019 00:34:22
anitaconchita,NazcaTheMad,04/06/2019 00:34:17
anitaconchita,profwernimont,04/06/2019 00:34:17
friede,dorothyk98,04/06/2019 00:34:14
friede,profwernimont,04/06/2019 00:34:14
anitaconchita,HeatherVHill,04/06/2019 00:34:12
anitaconchita,profwernimont,04/06/2019 00:34:12
dorothyk98,profwernimont,04/06/2019 00:34:11
HeatherVHill,librarianrover,04/06/2019 00:34:04
librarianrover,NazcaTheMad,04/06/2019 00:34:02
librarianrover,profwernimont,04/06/2019 00:34:02
friede,dorothyk98,04/06/2019 00:34:00
friede,profwernimont,04/06/2019 00:34:00
friede,michelethetweet,04/06/2019 00:33:50
friede,profwernimont,04/06/2019 00:33:50
HeatherVHill,profwernimont,04/06/2019 00:33:49
NazcaTheMad,profwernimont,04/06/2019 00:33:38
friede,profwernimont,04/06/2019 00:33:36
dorothyk98,profwernimont,04/06/2019 00:33:35
Hebemania,librarianrover,04/06/2019 00:33:25
Hebemania,profwernimont,04/06/2019 00:33:25
arungapatchka,profwernimont,04/06/2019 00:32:52
GMSPhD,profwernimont,04/06/2019 00:32:52
profwernimont,anitaconchita,04/06/2019 00:32:47
profwernimont,profwernimont,04/06/2019 00:32:47
profwernimont,adriennemaree,04/06/2019 00:32:47
profwernimont,KeeangaYamahtta,04/06/2019 00:32:47
profwernimont,JoyHarjo,04/06/2019 00:32:47
yclepit,profwernimont,04/06/2019 00:32:47
dorothyk98,profwernimont,04/06/2019 00:32:47
yclepit,profwernimont,04/06/2019 00:32:47
NazcaTheMad,profwernimont,04/06/2019 00:32:35
anitaconchita,profwernimont,04/06/2019 00:32:29
anitaconchita,adriennemaree,04/06/2019 00:32:29
anitaconchita,KeeangaYamahtta,04/06/2019 00:32:29
anitaconchita,JoyHarjo,04/06/2019 00:32:29
RavynnKaMia,profwernimont,04/06/2019 00:32:26
dorothyk98,profwernimont,04/06/2019 00:32:10
ShawnaRoss,profwernimont,04/06/2019 00:31:33
AlyssaA_DHSI,NazcaTheMad,04/06/2019 00:31:25
AlyssaA_DHSI,profwernimont,04/06/2019 00:31:25
WhatTheDickens,librarianrover,04/06/2019 00:31:05
WhatTheDickens,profwernimont,04/06/2019 00:31:05
librarianrover,profwernimont,04/06/2019 00:30:21
michelethetweet,anitaconchita,04/06/2019 00:30:16
michelethetweet,profwernimont,04/06/2019 00:30:16
michelethetweet,profwernimont,04/06/2019 00:29:58
HeatherVHill,arungapatchka,04/06/2019 00:29:51
HeatherVHill,profwernimont,04/06/2019 00:29:51
dtracy2,profwernimont,04/06/2019 00:29:44
dorothyk98,profwernimont,04/06/2019 00:29:44
arungapatchka,profwernimont,04/06/2019 00:29:38
anitaconchita,profwernimont,04/06/2019 00:29:27
Susannah_SM,profwernimont,04/06/2019 00:29:24
Hillgartnerl1,kieraobbard,04/06/2019 00:29:22
NazcaTheMad,profwernimont,04/06/2019 00:29:20
HeatherVHill,profwernimont,04/06/2019 00:29:03
dorothyk98,profwernimont,04/06/2019 00:28:57
ShawnaRoss,profwernimont,04/06/2019 00:28:06
dorothyk98,profwernimont,04/06/2019 00:27:56
dtracy2,NazcaTheMad,04/06/2019 00:27:55
dtracy2,profwernimont,04/06/2019 00:27:55
profwernimont,NazcaTheMad,04/06/2019 00:27:21
profwernimont,profwernimont,04/06/2019 00:27:21
chris_friend,profwernimont,04/06/2019 00:27:14
dorothyk98,profwernimont,04/06/2019 00:27:06
librarianrover,KeeangaYamahtta,04/06/2019 00:27:02
readywriting,anitaconchita,04/06/2019 00:26:55
readywriting,profwernimont,04/06/2019 00:26:55
NazcaTheMad,profwernimont,04/06/2019 00:26:54
HeatherVHill,profwernimont,04/06/2019 00:26:47
anitaconchita,profwernimont,04/06/2019 00:26:36
dorothyk98,profwernimont,04/06/2019 00:26:02
profwernimont,NazcaTheMad,04/06/2019 00:25:47
profwernimont,profwernimont,04/06/2019 00:25:47
NazcaTheMad,profwernimont,04/06/2019 00:25:25
HeatherVHill,anitaconchita,04/06/2019 00:25:11
HeatherVHill,profwernimont,04/06/2019 00:25:11
GMSPhD,profwernimont,04/06/2019 00:25:04
anitaconchita,profwernimont,04/06/2019 00:24:53
readywriting,dorothyk98,04/06/2019 00:24:29
readywriting,profwernimont,04/06/2019 00:24:29
dorothyk98,profwernimont,04/06/2019 00:24:12
NazcaTheMad,profwernimont,04/06/2019 00:23:26
dorothyk98,profwernimont,04/06/2019 00:23:19
RavynnKaMia,profwernimont,04/06/2019 00:22:38
librarianrover,HeatherVHill,04/06/2019 00:22:28
librarianrover,profwernimont,04/06/2019 00:22:28
kieraobbard,profwernimont,04/06/2019 00:22:02
dorothyk98,profwernimont,04/06/2019 00:21:35
michelethetweet,dorothyk98,04/06/2019 00:20:50
ShawnaRoss,profwernimont,04/06/2019 00:20:49
profwernimont,Gaymerbrarian,04/06/2019 00:20:38
dorothyk98,profwernimont,04/06/2019 00:20:25
Gaymerbrarian,profwernimont,04/06/2019 00:19:46
ELitLab,profwernimont,04/06/2019 00:19:30
dorothyk98,profwernimont,04/06/2019 00:19:14
HeatherVHill,profwernimont,04/06/2019 00:18:54
ShawnaRoss,profwernimont,04/06/2019 00:18:51
dtracy2,RavynnKaMia,04/06/2019 00:18:44
dtracy2,profwernimont,04/06/2019 00:18:44
NazcaTheMad,profwernimont,04/06/2019 00:18:29
kieraobbard,profwernimont,04/06/2019 00:18:21
RavynnKaMia,profwernimont,04/06/2019 00:16:15
dorothyk98,HeatherVHill,04/06/2019 00:12:33
alisonwiggins,profwernimont,04/06/2019 00:11:57
dorothyk98,profwernimont,04/06/2019 00:07:55
dorothyk98,profwernimont,04/06/2019 00:07:27
drnikki,profwernimont,04/06/2019 00:06:51
RavynnKaMia,profwernimont,04/06/2019 00:06:24
katinalynn,profwernimont,04/06/2019 00:04:39
clancynewyork,profwernimont,04/06/2019 00:01:32
friede,profwernimont,03/06/2019 23:57:15
heatherfro,profwernimont,03/06/2019 23:55:40
gbaezaventura,profwernimont,03/06/2019 23:55:38
anitaconchita,profwernimont,03/06/2019 23:55:13
KanoYasuyuki,epyllia,03/06/2019 23:49:54
KanoYasuyuki,knagasaki,03/06/2019 23:49:54
psephy,paularcurtis,03/06/2019 23:36:33
psephy,knagasaki,03/06/2019 23:36:33
McGJoyce,4humCSUN,03/06/2019 23:25:18
Real_Person_DH,michelethetweet,03/06/2019 23:16:21
Real_Person_DH,michelethetweet,03/06/2019 23:16:21
megwils0n,DHSI_fern,03/06/2019 23:14:05
DHInstitute,ETCLatUVic,03/06/2019 23:10:31
Gaymerbrarian,Ponca_Found,03/06/2019 23:00:22
UVicCampusLife,paularcurtis,03/06/2019 22:56:18
Ponca_Found,profwernimont,03/06/2019 22:55:46
Ponca_Found,AlyssaA_DHSI,03/06/2019 22:55:46
profwernimont,AlyssaA_DHSI,03/06/2019 22:53:11
goingpostale,Ponca_Found,03/06/2019 22:49:50
goingpostale,Ponca_Found,03/06/2019 22:49:45
paularcurtis,knagasaki,03/06/2019 22:47:58
yclepit,dorothyk98,03/06/2019 22:45:29
yclepit,Gaymerbrarian,03/06/2019 22:44:35
yclepit,anitaconchita,03/06/2019 22:44:35
kshpatel,Gaymerbrarian,03/06/2019 22:44:11
kshpatel,JessicaRajko,03/06/2019 22:44:11
kshpatel,dancinghacker,03/06/2019 22:44:11
Gaymerbrarian,Ponca_Found,03/06/2019 22:42:49
Gaymerbrarian,kshpatel,03/06/2019 22:36:47
Gaymerbrarian,JessicaRajko,03/06/2019 22:36:47
Gaymerbrarian,dancinghacker,03/06/2019 22:36:47
michelethetweet,neilhimself,03/06/2019 22:35:37
kshpatel,JessicaRajko,03/06/2019 22:27:35
kshpatel,dancinghacker,03/06/2019 22:27:35
UVicHumanities,LangMaverick,03/06/2019 22:22:44
UVicHumanities,uvic,03/06/2019 22:22:44
beckettws,AbrahamHGibson,03/06/2019 22:14:21
beckettws,mattspast,03/06/2019 22:14:21
HeatherVHill,Gaymerbrarian,03/06/2019 22:12:13
HeatherVHill,anitaconchita,03/06/2019 22:12:13
Gaymerbrarian,anitaconchita,03/06/2019 22:11:30
HeatherVHill,chris_friend,03/06/2019 22:09:24
HeatherVHill,chris_friend,03/06/2019 22:02:27
DHInstitute,AlyssaA_DHSI,03/06/2019 22:01:21
DHInstitute,profwernimont,03/06/2019 22:01:21
HeatherVHill,chris_friend,03/06/2019 22:01:19
AlyssaA_DHSI,profwernimont,03/06/2019 22:00:48
HeatherVHill,chris_friend,03/06/2019 21:55:19
HeatherVHill,chris_friend,03/06/2019 21:52:34
arungapatchka,HeatherVHill,03/06/2019 21:51:48
arungapatchka,chris_friend,03/06/2019 21:51:48
arungapatchka,Max_Horkheimer,03/06/2019 21:51:48
arungapatchka,TW_Adorno,03/06/2019 21:51:48
HeatherVHill,chris_friend,03/06/2019 21:51:14
HeatherVHill,chris_friend,03/06/2019 21:45:20
HeatherVHill,chris_friend,03/06/2019 21:41:26
thelorak,anitaconchita,03/06/2019 21:38:43
ProfKFH,dorothyk98,03/06/2019 21:29:02
anitaconchita,hypervisible,03/06/2019 21:25:04
anitaconchita,chris_friend,03/06/2019 21:25:04
alizaelk,kshpatel,03/06/2019 21:24:33
alizaelk,NazcaTheMad,03/06/2019 21:24:33
alizaelk,anitaconchita,03/06/2019 21:24:33
AbrahamHGibson,mattspast,03/06/2019 21:02:19
quinnanya,PaulaJohanson,03/06/2019 20:46:04
warmaiden,uvic,03/06/2019 20:41:41
oncomouse,ShawnaRoss,03/06/2019 20:37:31
oncomouse,profdgd,03/06/2019 20:37:31
CarmenCCole,songsthatsaved,03/06/2019 20:31:52
yclepit,Gaymerbrarian,03/06/2019 20:31:33
DHSI_fern,AnnPedtke,03/06/2019 20:31:29
DHSI_fern,DHSI_fern,03/06/2019 20:31:29
