source,target
DHInstitute,ETCLatUVic
DHInstitute,ETCLatUVic
Real_Person_DH,MyOwnVelouria
Real_Person_DH,DHInstitute
Real_Person_DH,Gaymerbrarian
Real_Person_DH,MyOwnVelouria
Real_Person_DH,DHInstitute
Real_Person_DH,Gaymerbrarian
ETCLatUVic,PaulaJohanson
ETCLatUVic,lindseyseatter
paularcurtis,AmldavisAnn
Ponca_Found,dreamdaddygame
RossNalubega,RavynnKaMia
megwils0n,arungapatchka
megwils0n,angelawashko
RossNalubega,RavynnKaMia
MyOwnVelouria,DHInstitute
MyOwnVelouria,Gaymerbrarian
followlori,RavynnKaMia
followlori,jmjafrx
kzhr,paularcurtis
Ponca_Found,arungapatchka
jes__lopez,RavynnKaMia
paularcurtis,ReEnvisionJapan
megwils0n,michacardenas
arungapatchka,michacardenas
megwils0n,Gaymerbrarian
DHInstitute,lindseyseatter
PrincetonDH,heyitskaystarr
PrincetonDH,jimccasey1
yclepit,RavynnKaMia
Ponca_Found,arungapatchka
goingpostale,paularcurtis
goingpostale,RavynnKaMia
sforrest,paularcurtis
sforrest,yuta1984
sforrest,CloudHonkoku
unsf_lorekeeper,Ponca_Found
Ponca_Found,arungapatchka
kieraobbard,DHSI_fern
RossNalubega,RavynnKaMia
RossNalubega,jmjafrx
RossNalubega,RavynnKaMia
RossNalubega,jmjafrx
RavynnKaMia,jmjafrx
AnnPedtke,DHSI_Deer
AnnPedtke,DHSI_Bunny
ChristinaLaffin,paularcurtis
AlyssaA_DHSI,DJWrisley
AlyssaA_DHSI,quinnanya
AlyssaA_DHSI,BonMacaronVic
AlyssaA_DHSI,kj_lanning
AlyssaA_DHSI,PaulaJohanson
jotis13,songsthatsaved
JenProf,mauvepg
jo_frankie,mauvepg
jo_frankie,terrainsvagues
jo_frankie,paularcurtis
ShammaBoyarin,PaulaJohanson
yclepit,Malentendre
knagasaki,paularcurtis
JenProf,lisajbaer
NajlaJarkas1,DJWrisley
DHInstitute,quinnanya
DHInstitute,BonMacaronVic
DHInstitute,quinnanya
DHInstitute,BonMacaronVic
TwilaBakker,criticalplayorg
JHMorris89,paularcurtis
JHMorris89,yuta1984
JHMorris89,CloudHonkoku
magnesp,arungapatchka
CritRikk,davegaertner
CritRikk,CLKCrompton
bryandaniellowe,paularcurtis
bryandaniellowe,yuta1984
bryandaniellowe,CloudHonkoku
olidhar,paularcurtis
artrunbrarian,dpl_eh
goingpostale,McGJoyce
goingpostale,sekleinman
goingpostale,4humCSUN
goingpostale,goingpostale
goingpostale,Malentendre
goingpostale,thisisnolie
Ruqikins,AmldavisAnn
McGJoyce,sekleinman
McGJoyce,4humCSUN
McGJoyce,goingpostale
McGJoyce,Malentendre
McGJoyce,thisisnolie
McGJoyce,sekleinman
McGJoyce,4humCSUN
McGJoyce,goingpostale
McGJoyce,Malentendre
McGJoyce,thisisnolie
pochogreatermx,ProgHist
Tygerlil13,kshpatel
Tygerlil13,JessicaRajko
Tygerlil13,kshpatel
DJWrisley,j0_0n
DJWrisley,AlternateDhsis
ShawnaRoss,AlyssaA_DHSI
leahhenrickson,goingpostale
DHSI_fern,erinannmcc
DHSI_fern,erinannmcc
JenProf,AlyssaA_DHSI
quinnanya,BonMacaronVic
MidEastLibs,DJWrisley
RavynnKaMia,williamandmary
anitaconchita,arungapatchka
anitaconchita,Ponca_Found
anitaconchita,arungapatchka
anitaconchita,arungapatchka
Jan_Rybicki,jbyszuk
anitaconchita,NazcaTheMad
kshpatel,kshpatel
kshpatel,RavynnKaMia
kshpatel,michacardenas
kshpatel,michacardenas
kshpatel,RavynnKaMia
kshpatel,michacardenas
kshpatel,michacardenas
mak_goto,paularcurtis
mak_goto,paularcurtis
mak_goto,yuta1984
mak_goto,CloudHonkoku
jotis13,symulation
jotis13,symulation
mimilambeales,tlknoell
mimilambeales,tlknoell
mimilambeales,criticalplayorg
EllaKHoward,church_c
EllaKHoward,church_c
knagasaki,paularcurtis
archivist_kyoto,paularcurtis
archivist_kyoto,yuta1984
archivist_kyoto,CloudHonkoku
Gaymerbrarian,davegaertner
Gaymerbrarian,CLKCrompton
mauvepg,UVicRes
JorgeForever,paularcurtis
JorgeForever,paularcurtis
RavynnKaMia,arungapatchka
MCorbettWilson,MCorbettWilson
MCorbettWilson,ken_bauer
MCorbettWilson,hypervisible
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
dhsi_crow,DHSI_fern
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
dhsi_crow,DHSI_fern
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
dhsi_crow,DHSI_fern
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
dhsi_crow,DHSI_fern
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
dhsi_crow,DHSI_fern
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
dhsi_crow,DHSI_fern
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
dhsi_crow,DHSI_fern
DHSI_fern,alici_auk
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
dhsi_crow,DHSI_fern
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
dhsi_crow,DHSI_fern
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
dhsi_crow,DHSI_fern
hbwitcher,poetry_digital
hbwitcher,DHInstitute
Gorogor53993871,gonatano
lindseyseatter,KKODonnell
lindseyseatter,KKODonnell
lindseyseatter,TrishBaer
vanessamyho,paularcurtis
Anthony444422,gonatano
KKODonnell,TrishBaer
GMSPhD,jefflawlercsulb
chris_friend,HeatherVHill
chris_friend,chris_friend
GMSPhD,jefflawlercsulb
GMSPhD,seansmithcsulb
GMSPhD,jefflawlercsulb
itsanisah,friede
GMSPhD,KKODonnell
goingpostale,dhsi_crow
goingpostale,RavynnKaMia
friede,AlyssaA_DHSI
friede,AlyssaA_DHSI
agatamer,alici_auk
mntcabe,paularcurtis
mntcabe,yuta1984
mntcabe,CloudHonkoku
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
dhsi_crow,DHSI_fern
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
dhsi_crow,DHSI_fern
rustenburg_J,crosehistorian
dhsi_crow,RavynnKaMia
dhsi_crow,DHSI_Raven
rustenburg_J,crosehistorian
dhsi_crow,RavynnKaMia
HeatherVHill,chris_friend
dhsi_crow,RavynnKaMia
dhsi_crow,RavynnKaMia
ThomasRohrer216,RavynnKaMia
dhsi_crow,RavynnKaMia
verogomezphd,jonheggestad
arungapatchka,RavynnKaMia
arungapatchka,ProfessorTMR
arungapatchka,burnedprof
friede,RavynnKaMia
dhsi_crow,RavynnKaMia
kate_thornhill,Gaymerbrarian
kate_thornhill,HeatherVHill
kate_thornhill,chris_friend
shima_mossa,paularcurtis
shima_mossa,HuTimeJP
Gaymerbrarian,kate_thornhill
Gaymerbrarian,HeatherVHill
Gaymerbrarian,chris_friend
James_A_Benn,AmldavisAnn
RossNalubega,RavynnKaMia
mdesjardin,paularcurtis
mdesjardin,HuTimeJP
arungapatchka,RavynnKaMia
arungapatchka,ProfessorTMR
DHInstitute,AlyssaA_DHSI
kate_thornhill,HeatherVHill
kate_thornhill,chris_friend
HeatherVHill,chris_friend
arungapatchka,RavynnKaMia
arungapatchka,ProfessorTMR
megwils0n,Gaymerbrarian
HeatherVHill,chris_friend
RossNalubega,RavynnKaMia
HeatherVHill,chris_friend
HeatherVHill,chris_friend
arungapatchka,RavynnKaMia
Gaymerbrarian,RavynnKaMia
ETCLatUVic,patriciaypang
theknottyferret,patriciaypang
arungapatchka,warmaiden
UEADHi,lisejaillant
AlyssaA_DHSI,ETCLatUVic
janniaragon,dhsi_crow
ETCLatUVic,dhsi_crow
DHInstitute,ETCLatUVic
DHInstitute,ETCLatUVic
DHInstitute,RavynnKaMia
KanoYasuyuki,paularcurtis
KanoYasuyuki,yuta1984
KanoYasuyuki,CloudHonkoku
arungapatchka,alothian
CloudHonkoku,paularcurtis
CloudHonkoku,yuta1984
CloudHonkoku,CloudHonkoku
paularcurtis,yuta1984
paularcurtis,CloudHonkoku
paularcurtis,yuta1984
paularcurtis,CloudHonkoku
AlyssaA_DHSI,leahhenrickson
JimMc_Grath,RavynnKaMia
j0_0n,AlternateDhsis
ETCLatUVic,leahhenrickson
ETCLatUVic,crosehistorian
janniaragon,poetry_digital
janniaragon,DHInstitute
erinannmcc,symulation
erinannmcc,symulation
lhorinko,SteveZweibel
lhorinko,mckinniburgh
lhorinko,psmyth01
lhorinko,j0_0n
coteducation,MCorbettWilson
vit4japon3sis,paularcurtis
vit4japon3sis,yuta1984
vit4japon3sis,CloudHonkoku
michelethetweet,PokemonGoApp
ken_bauer,MCorbettWilson
mdesjardin,paularcurtis
mdesjardin,yuta1984
mdesjardin,CloudHonkoku
AlyssaA_DHSI,crosehistorian
DigtalHumanatee,profwernimont
JudyMalloy,davegaertner
librarialstudy,patriciaypang
friede,davegaertner
paularcurtis,yuta1984
paularcurtis,CloudHonkoku
AlternateDhsis,kieraobbard
AnnHemingway,alici_auk
PhillipHowells,Gaymerbrarian
PhillipHowells,PhillipHowells
michelethetweet,alici_auk
librarianrover,alici_auk
michelethetweet,arungapatchka
Gaymerbrarian,MatthewVoll
kshpatel,JessicaRajko
arungapatchka,RavynnKaMia
arungapatchka,GoogleATAP
ChawlaSwati,RavynnKaMia
RavynnKaMia,michacardenas
MartynObbard,kieraobbard
profwernimont,NazcaTheMad
RavynnKaMia,arduino
XLSalvador,arungapatchka
XLSalvador,pmihailidis
XLSalvador,sviotty
profwernimont,NazcaTheMad
arungapatchka,DavinHeckman
arungapatchka,Apple
ReEnvisionJapan,paularcurtis
ReEnvisionJapan,satoru196
praymurray,RavynnKaMia
RavynnKaMia,lauragrayblair
RavynnKaMia,lauragrayblair
Gaymerbrarian,alici_auk
Hillgartnerl1,kieraobbard
colourspeak,kieraobbard
DHInstitute,ETCLatUVic
DHInstitute,UVSSFelicitas
AlyssaA_DHSI,ETCLatUVic
AlyssaA_DHSI,UVSSFelicitas
arungapatchka,pmihailidis
arungapatchka,sviotty
RavynnKaMia,arbuckle_alyssa
RavynnKaMia,dorothyk98
ETCLatUVic,UVSSFelicitas
AlyssaA_DHSI,Gaymerbrarian
AlyssaA_DHSI,PhillipHowells
AlyssaA_DHSI,Gaymerbrarian
AlyssaA_DHSI,symulation
chris_friend,HeatherVHill
chris_friend,chris_friend
chris_friend,friede
poetry_digital,UVicEGSS
poetry_digital,KKODonnell
poetry_digital,lindseyseatter
poetry_digital,UVicEnglGrad
arungapatchka,AmldavisAnn
dorothyk98,davegaertner
Na_Pomaikai,RavynnKaMia
Ponca_Found,NazcaTheMad
AmldavisAnn,arungapatchka
AmldavisAnn,arungapatchka
JasonCKTham,davegaertner
JasonCKTham,CLKCrompton
lauragrayblair,RavynnKaMia
ETCLatUVic,KKODonnell
ETCLatUVic,UVicEGSS
ETCLatUVic,KKODonnell
ETCLatUVic,lindseyseatter
ETCLatUVic,UVicEnglGrad
arungapatchka,AmldavisAnn
ETCLatUVic,Gaymerbrarian
ETCLatUVic,Gaymerbrarian
ETCLatUVic,symulation
ETCLatUVic,Gaymerbrarian
ETCLatUVic,PhillipHowells
ETCLatUVic,Gaymerbrarian
ETCLatUVic,Gaymerbrarian
Gaymerbrarian,RavynnKaMia
Gaymerbrarian,dorothyk98
Gaymerbrarian,unsf_lorekeeper
kataclyst,MCorbettWilson
kataclyst,ken_bauer
kataclyst,hypervisible
HeatherVHill,chris_friend
Gaymerbrarian,RavynnKaMia
Gaymerbrarian,dorothyk98
Ponca_Found,RavynnKaMia
Gaymerbrarian,PhillipHowells
Gaymerbrarian,symulation
RavynnKaMia,dorothyk98
PoeticsHeretic,davegaertner
teslacariani,RavynnKaMia
HeatherVHill,chris_friend
paularcurtis,HuTimeJP
knagasaki,AmldavisAnn
goingpostale,HeatherVHill
goingpostale,chris_friend
goingpostale,chris_friend
arungapatchka,AmldavisAnn
HeatherVHill,chris_friend
HeatherVHill,chris_friend
friede,99piorg
librarianlawson,AmldavisAnn
terrainsvagues,RavynnKaMia
DigtalHumanatee,lisejaillant
UVicEGSS,KKODonnell
UVicEGSS,lindseyseatter
HeatherVHill,chris_friend
thist_uzh,lisejaillant
DHInstitute,lisejaillant
DHInstitute,RavynnKaMia
Real_Person_DH,RavynnKaMia
Real_Person_DH,dorothyk98
Real_Person_DH,Jessifer
kaileyfukushima,poetry_digital
kaileyfukushima,DHInstitute
HeatherVHill,chris_friend
HeatherVHill,chris_friend
RavynnKaMia,anvcscalar
RavynnKaMia,anvcscalar
RavynnKaMia,dorothyk98
RavynnKaMia,Jessifer
boardman_claire,lisejaillant
philotoff,MCorbettWilson
philotoff,ken_bauer
philotoff,hypervisible
MCorbettWilson,dgrigar
acaguy,MCorbettWilson
acaguy,ken_bauer
acaguy,hypervisible
archaeoscape,MCorbettWilson
archaeoscape,ken_bauer
archaeoscape,hypervisible
alisonfchapman,poetry_digital
alisonfchapman,DHInstitute
VicPoetryCaucus,poetry_digital
VicPoetryCaucus,DHInstitute
hypervisible,MCorbettWilson
hypervisible,ken_bauer
hypervisible,hypervisible
MCorbettWilson,ken_bauer
MCorbettWilson,hypervisible
Adamson_CW,poetry_digital
Adamson_CW,DHInstitute
AlyssaA_DHSI,KKODonnell
AlyssaA_DHSI,davegaertner
AlyssaA_DHSI,poetry_digital
AlyssaA_DHSI,DHInstitute
sforrest,paularcurtis
sforrest,satoru196
paul_barrett,davegaertner
poetry_digital,DHInstitute
DHInstitute,RayS6
ScholarLed,goingpostale
ScholarLed,RavynnKaMia
ScholarLed,DHQuarterly
knagasaki,paularcurtis
knagasaki,satoru196
philmiletic,davegaertner
oa_dog,goingpostale
oa_dog,RavynnKaMia
oa_dog,DHQuarterly
anitaconchita,davegaertner
profwernimont,davegaertner
RavynnKaMia,RavynnKaMia
RavynnKaMia,RavynnKaMia
DHSI_fern,j0_0n
DHSI_fern,psmyth01
DHSI_fern,AnnPedtke
mntcabe,paularcurtis
mntcabe,satoru196
mntcabe,paularcurtis
mntcabe,satoru196
mntcabe,paularcurtis
mntcabe,knagasaki
DHInstitute,KKODonnell
Libitina2,RavynnKaMia
Libitina2,RavynnKaMia
eckropf,DJWrisley
MidEastLibs,DJWrisley
MidEastLibs,DJWrisley
Libitina2,arungapatchka
Libitina2,Apple
JavaMajor,Hadro
JavaMajor,Hadro
Literature_Geek,RavynnKaMia
Literature_Geek,dorothyk98
Literature_Geek,dorothyk98
TennysonSociety,VicPoetryCaucus
AlvaroCuellarDH,jbyszuk
MaciejEder,jbyszuk
CERL_org,Hadro
e_stanf,Hadro
e_stanf,Hadro
MRL57,Hadro
DHSI_fern,AnnPedtke
DHSI_fern,DHSI_fern
AnnPedtke,DHSI_fern
suz_paul,Hadro
AnnPedtke,j0_0n
AnnPedtke,mckinniburgh
AnnPedtke,DHSI_fern
j0_0n,psmyth01
j0_0n,AnnPedtke
j0_0n,mckinniburgh
j0_0n,DHSI_fern
julsraemy,Hadro
JenProf,davegaertner
theRealMcNeilly,davegaertner
theRealMcNeilly,CLKCrompton
theRealMcNeilly,davegaertner
theRealMcNeilly,CLKCrompton
AndyRose12,arungapatchka
AndyRose12,Apple
AndyRose12,arungapatchka
mayleechai,arungapatchka
dorothyk98,arungapatchka
dorothyk98,arungapatchka
dorothyk98,Apple
dorothyk98,arungapatchka
dorothyk98,arungapatchka
dorothyk98,Esri
dorothyk98,UPS
dorothyk98,arungapatchka
dorothyk98,arungapatchka
dorothyk98,arungapatchka
Hillgartnerl1,kieraobbard
jackiolandtern,davegaertner
jackiolandtern,CLKCrompton
BettyRbl,davegaertner
BettyRbl,CLKCrompton
alisonfchapman,RavynnKaMia
alisonfchapman,RavynnKaMia
TiffChan29,davegaertner
TiffChan29,CLKCrompton
dorothyk98,kshpatel
annetiquate,Hadro
annetiquate,Hadro
khepworth,church_c
khepworth,songsthatsaved
Jongkeyong_DH,jbyszuk
ETreharne,davegaertner
ETreharne,CLKCrompton
RavynnKaMia,ETCLatUVic
RavynnKaMia,RavynnKaMia
ETCLatUVic,MatthewVoll
ETCLatUVic,RavynnKaMia
arungapatchka,kieraobbard
arungapatchka,morganluu
AlexWermerColan,davegaertner
AlexWermerColan,CLKCrompton
HelsinHashtags,Malentendre
UBC_FNIS,davegaertner
UBC_FNIS,CLKCrompton
PoeticsHeretic,davegaertner
PoeticsHeretic,CLKCrompton
mimilambeales,unsf_lorekeeper
mimilambeales,unsf_lorekeeper
mimilambeales,dgrigar
mimilambeales,TwilaBakker
mimilambeales,dgrigar
mimilambeales,dgrigar
mimilambeales,dgrigar
mimilambeales,dgrigar
mimilambeales,criticalplayorg
mimilambeales,seansmithcsulb
mimilambeales,dgrigar
mimilambeales,jddurno
mimilambeales,davegaertner
mimilambeales,CLKCrompton
kshpatel,paularcurtis
dgrigar,LudicScribbler
dgrigar,JudyMalloy
dgrigar,eliterature
dgrigar,ELitLab
goingpostale,Malentendre
anitaconchita,RavynnKaMia
anitaconchita,RavynnKaMia
anitaconchita,RavynnKaMia
anitaconchita,RavynnKaMia
anitaconchita,RavynnKaMia
anitaconchita,RavynnKaMia
anitaconchita,RavynnKaMia
kieraobbard,Hillgartnerl1
ERLathrop,RavynnKaMia
dorothyk98,RavynnKaMia
dorothyk98,RavynnKaMia
dorothyk98,RavynnKaMia
dorothyk98,RavynnKaMia
dorothyk98,RavynnKaMia
dorothyk98,RavynnKaMia
dorothyk98,RavynnKaMia
dorothyk98,pastelcathedral
4humCSUN,morganluu
seansmithcsulb,dgrigar
seansmithcsulb,jddurno
AlyssaA_DHSI,RayS6
Hebemania,HeatherVHill
Hebemania,HeatherVHill
dgrigar,dtcv
unsf_lorekeeper,Gaymerbrarian
unsf_lorekeeper,TamoraPierce
RossNalubega,RavynnKaMia
RossNalubega,RavynnKaMia
juliawants,davegaertner
juliawants,CLKCrompton
ETCLatUVic,RayS6
csdhschn,CLKCrompton
csdhschn,davegaertner
csdhschn,chelseamiya
csdhschn,antimony27
unsf_lorekeeper,Twi1000x2
arungapatchka,RavynnKaMia
arungapatchka,Esri
arungapatchka,ArcGISOnline
GrubStreetWomen,Ponca_Found
CLKCrompton,davegaertner
CLKCrompton,chelseamiya
CLKCrompton,antimony27
ShawnaRoss,pastelcathedral
sharonmleon,RavynnKaMia
janniaragon,davegaertner
janniaragon,CLKCrompton
brea_escamilla,RavynnKaMia
friede,RavynnKaMia
DHInstitute,RayS6
EcrisisHotline,HeatherVHill
anitaconchita,davegaertner
anitaconchita,CLKCrompton
erinannmcc,AlternateDhsis
CCA_ACdC,corinamacd
CCA_ACdC,CCA_ACdC
Hebemania,arungapatchka
RavynnKaMia,williamandmary
RavynnKaMia,jlcjess
RavynnKaMia,katecrawford
Hebemania,arungapatchka
friede,Ponca_Found
mean_neen,davegaertner
mean_neen,CLKCrompton
Ponca_Found,friede
RavynnKaMia,williamandmary
RavynnKaMia,jlcjess
RavynnKaMia,katecrawford
AnnaAnthro,davegaertner
AnnaAnthro,CLKCrompton
jenterysayers,davegaertner
jenterysayers,CLKCrompton
ThomasRohrer216,RavynnKaMia
Wrighterk,davegaertner
Wrighterk,CLKCrompton
friede,Ponca_Found
friede,friede
Ponca_Found,friede
kate_thornhill,HeatherVHill
Ponca_Found,friede
Ponca_Found,Gaymerbrarian
Ponca_Found,gati_daniella
Ponca_Found,rebecahpulsifer
RavynnKaMia,arungapatchka
Real_Person_DH,arungapatchka
friede,RavynnKaMia
friede,dorothyk98
friede,arungapatchka
friede,unsf_lorekeeper
friede,arungapatchka
friede,quinnanya
CLKCrompton,davegaertner
CLKCrompton,CLKCrompton
gati_daniella,rebecahpulsifer
RavynnKaMia,JanelleMonae
Ponca_Found,friede
TwilaBakker,dgrigar
TwilaBakker,TwilaBakker
ShelleyBoyd3,verogomezphd
ETCLatUVic,DHInstitute
Indigitization,davegaertner
Indigitization,CLKCrompton
Laura_Estill,MeganLobay
DHInstitute,ETCLatUVic
dorothyk98,davegaertner
dorothyk98,CLKCrompton
unsf_lorekeeper,profwernimont
arungapatchka,NatGeo
arungapatchka,galecengage
MCorbettWilson,kj_lanning
MCorbettWilson,AlyssaA_DHSI
MCorbettWilson,uvic
arungapatchka,ExploreInside
arungapatchka,CengageLearning
arungapatchka,BritannicaLearn
AlyssaA_DHSI,jbyszuk
AlyssaA_DHSI,ETCLatUVic
arungapatchka,CengageLearning
arungapatchka,MHEducation
profesoraneon,jotis13
arungapatchka,Gaymerbrarian
arungapatchka,Esri
arungapatchka,UPS
arungapatchka,Gaymerbrarian
arungapatchka,Esri
arungapatchka,UPS
dgrigar,KKODonnell
dgrigar,TwilaBakker
Gaymerbrarian,arungapatchka
Gaymerbrarian,Esri
Gaymerbrarian,UPS
arungapatchka,Esri
arungapatchka,UPS
Gaymerbrarian,arungapatchka
Gaymerbrarian,paularcurtis
Gaymerbrarian,greatsuspender
AsaoBInoue,nadaTOs
AsaoBInoue,AsaoBInoue
arungapatchka,paularcurtis
arungapatchka,greatsuspender
dtracy2,AlyssaA_DHSI
DeveloperGuide,kieraobbard
laurensnotpunny,omeka
4humCSUN,McGJoyce
paularcurtis,satoru196
MyOwnVelouria,davegaertner
MyOwnVelouria,CLKCrompton
Real_Person_DH,WhatTheDickens
Real_Person_DH,krysiamichael
Real_Person_DH,ManifoldScholar
Real_Person_DH,mkgold
Real_Person_DH,WhatTheDickens
Real_Person_DH,krysiamichael
Real_Person_DH,ManifoldScholar
Real_Person_DH,mkgold
CarmenCCole,HeatherVHill
arbuckle_alyssa,ManifoldScholar
McGJoyce,morganluu
arbuckle_alyssa,uarizona
arbuckle_alyssa,ManifoldScholar
ManifoldScholar,arbuckle_alyssa
ManifoldScholar,ManifoldScholar
nadaTOs,kj_lanning
nadaTOs,AlyssaA_DHSI
nadaTOs,uvic
arbuckle_alyssa,ManifoldScholar
tremayning,krysiamichael
tremayning,ManifoldScholar
arungapatchka,RavynnKaMia
arungapatchka,DHQuarterly
arungapatchka,dorothyk98
arungapatchka,adler_melissa17
ManifoldScholar,WhatTheDickens
ManifoldScholar,krysiamichael
ManifoldScholar,ManifoldScholar
ManifoldScholar,mkgold
ericaincommons,davegaertner
ericaincommons,CLKCrompton
WhatTheDickens,krysiamichael
WhatTheDickens,ManifoldScholar
WhatTheDickens,mkgold
DJWrisley,quinnanya
friede,dorothyk98
friede,unsf_lorekeeper
noctambulate,krysiamichael
noctambulate,ManifoldScholar
archivist_kyoto,paularcurtis
archivist_kyoto,paularcurtis
archivist_kyoto,knagasaki
AlyssaA_DHSI,krysiamichael
AlyssaA_DHSI,ManifoldScholar
AlyssaA_DHSI,dorothyk98
ManifoldScholar,krysiamichael
ManifoldScholar,ManifoldScholar
erinannmcc,kj_lanning
erinannmcc,AlyssaA_DHSI
erinannmcc,uvic
krysiamichael,ManifoldScholar
DHInstitute,AlyssaA_DHSI
CCP_org,unsf_lorekeeper
CCP_org,FemDH
RavynnKaMia,DHQuarterly
RavynnKaMia,dorothyk98
yclepit,dorothyk98
Hebemania,arungapatchka
Hebemania,Ponca_Found
smhumphreys,davegaertner
smhumphreys,CLKCrompton
AlyssaA_DHSI,ETCLatUVic
AlyssaA_DHSI,UVSSFelicitas
AlyssaA_DHSI,davegaertner
AlyssaA_DHSI,CLKCrompton
goingpostale,HeatherVHill
akhuseby,VicPoetryCaucus
akhuseby,poetry_digital
RavynnKaMia,DHQuarterly
RavynnKaMia,dorothyk98
DHInstitute,davegaertner
DHInstitute,CLKCrompton
Ponca_Found,RavynnKaMia
Ponca_Found,DHQuarterly
Ponca_Found,dorothyk98
goingpostale,RavynnKaMia
goingpostale,DHQuarterly
goingpostale,dorothyk98
RavynnKaMia,DHQuarterly
RavynnKaMia,dorothyk98
knagasaki,paularcurtis
knagasaki,paularcurtis
knagasaki,knagasaki
punctum_books,goingpostale
punctum_books,RavynnKaMia
punctum_books,DHQuarterly
Ponca_Found,davegaertner
Ponca_Found,CLKCrompton
davegaertner,CLKCrompton
RavynnKaMia,DHQuarterly
RavynnKaMia,DHQuarterly
ETCLatUVic,UVSSFelicitas
goingpostale,RavynnKaMia
goingpostale,DHQuarterly
RavynnKaMia,DHQuarterly
goingpostale,RavynnKaMia
goingpostale,DHQuarterly
davegaertner,arungapatchka
davegaertner,AnneliseDowd
davegaertner,davegaertner
davegaertner,CIGIonline
dgrigar,LudicScribbler
dgrigar,JudyMalloy
dgrigar,eliterature
dgrigar,ELitLab
ELitLab,Gaymerbrarian
RavynnKaMia,DHQuarterly
lisejaillant,unsf_lorekeeper
HeatherVHill,chris_friend
HeatherVHill,AsaoBInoue
anitaconchita,AnneliseDowd
anitaconchita,davegaertner
Gaymerbrarian,DHSI_fern
goingpostale,HeatherVHill
TheStacksCat,AnneliseDowd
TheStacksCat,davegaertner
HeatherVHill,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,RavynnKaMia
dorothyk98,CCP_org
dorothyk98,profwernimont
dorothyk98,RavynnKaMia
dorothyk98,AnneliseDowd
dorothyk98,davegaertner
ETCLatUVic,ManifoldScholar
ETCLatUVic,krysiamichael
profwernimont,RavynnKaMia
arungapatchka,AnneliseDowd
arungapatchka,davegaertner
arungapatchka,CIGIonline
RavynnKaMia,CCP_org
Ponca_Found,arungapatchka
RavynnKaMia,dorothyk98
RavynnKaMia,CCP_org
RavynnKaMia,lizlosh
erinannmcc,DJWrisley
goingpostale,RavynnKaMia
DHInstitute,ManifoldScholar
DHInstitute,krysiamichael
Doggos_Bot,yclepit
Doggos_Bot,ecava12
Doggos_Bot,drupal
yclepit,ecava12
yclepit,drupal
DHInstitute,dorothyk98
DHInstitute,dorothyk98
Ponca_Found,HeatherVHill
Ponca_Found,chris_friend
ManifoldScholar,krysiamichael
RavynnKaMia,dorothyk98
Ponca_Found,AnneliseDowd
Ponca_Found,davegaertner
DHInstitute,Gaymerbrarian
RavynnKaMia,LiveMoveBe
HeatherVHill,Ponca_Found
HeatherVHill,chris_friend
michelethetweet,anitaconchita
zomigirasol,paularcurtis
zomigirasol,rois_codh
Ponca_Found,HeatherVHill
Ponca_Found,chris_friend
HeatherVHill,chris_friend
Ponca_Found,RavynnKaMia
Ponca_Found,dorothyk98
Gaymerbrarian,AnneliseDowd
Gaymerbrarian,davegaertner
RavynnKaMia,dorothyk98
mrchristian99,force11rescomm
mdphlse,morganluu
HeatherVHill,chris_friend
LudicScribbler,Gaymerbrarian
LudicScribbler,LudicScribbler
AnneliseDowd,davegaertner
Gaymerbrarian,LudicScribbler
Gaymerbrarian,ELitLab
paularcurtis,knagasaki
Gaymerbrarian,jbyszuk
Ponca_Found,Gaymerbrarian
HeatherVHill,hypervisible
HeatherVHill,hypervisible
chris_friend,HeatherVHill
chris_friend,HybridPod
chris_friend,actualham
Ponca_Found,michelethetweet
Real_Person_DH,Laura_Estill
Real_Person_DH,davegaertner
goingpostale,HeatherVHill
Ponca_Found,dorothyk98
chris_friend,hypervisible
Laura_Estill,davegaertner
Laura_Estill,CLKCrompton
tatatrapita,DianaPalardy
tatatrapita,tatatrapita
tatatrapita,revista_hd
tatatrapita,HdigitalesAL
tatatrapita,dhnow
DireJackalope,morganluu
AlyssaA_DHSI,leahhenrickson
AlyssaA_DHSI,morganluu
AlyssaA_DHSI,RavynnKaMia
AlyssaA_DHSI,Gaymerbrarian
Real_Person_DH,kathlsullivan
Real_Person_DH,CokieRoberts
Real_Person_DH,kathlsullivan
Real_Person_DH,CokieRoberts
JenProf,AlternateDhsis
JenProf,DHSI_Bunny
morganluu,randaelka
morganluu,DJWrisley
Gaymerbrarian,Gaymerbrarian
kathlsullivan,CokieRoberts
dorothyk98,profwernimont
dorothyk98,angeldnieves
